# time(ns)  Fourier    CSA-BTE   RTA-BTE
  0.897500     0.000060     0.003682    -0.001979   
  0.898000     0.000061     0.003793    -0.001963   
  0.898500     0.000062     0.003903    -0.001946   
  0.899000     0.000063     0.004013    -0.001930   
  0.899500     0.000064     0.004123    -0.001914   
  0.900000     0.000065     0.004231    -0.001897   
  0.900500     0.000066     0.004340    -0.001881   
  0.901000     0.000068     0.004447    -0.001865   
  0.901500     0.000069     0.004555    -0.001849   
  0.902000     0.000070     0.004661    -0.001833   
  0.902500     0.000071     0.004768    -0.001817   
  0.903000     0.000072     0.004873    -0.001801   
  0.903500     0.000073     0.004979    -0.001785   
  0.904000     0.000074     0.005083    -0.001769   
  0.904500     0.000075     0.005188    -0.001754   
  0.905000     0.000076     0.005291    -0.001738   
  0.905500     0.000077     0.005395    -0.001723   
  0.906000     0.000078     0.005497    -0.001707   
  0.906500     0.000079     0.005600    -0.001692   
  0.907000     0.000080     0.005701    -0.001676   
  0.907500     0.000081     0.005803    -0.001661   
  0.908000     0.000082     0.005903    -0.001646   
  0.908500     0.000083     0.006003    -0.001631   
  0.909000     0.000084     0.006103    -0.001616   
  0.909500     0.000085     0.006202    -0.001601   
  0.910000     0.000086     0.006301    -0.001586   
  0.910500     0.000087     0.006399    -0.001571   
  0.911000     0.000088     0.006497    -0.001556   
  0.911500     0.000089     0.006594    -0.001542   
  0.912000     0.000090     0.006691    -0.001527   
  0.912500     0.000091     0.006787    -0.001512   
  0.913000     0.000092     0.006883    -0.001498   
  0.913500     0.000092     0.006978    -0.001483   
  0.914000     0.000093     0.007073    -0.001469   
  0.914500     0.000094     0.007167    -0.001455   
  0.915000     0.000095     0.007261    -0.001440   
  0.915500     0.000096     0.007354    -0.001426   
  0.916000     0.000097     0.007447    -0.001412   
  0.916500     0.000097     0.007539    -0.001398   
  0.917000     0.000098     0.007631    -0.001384   
  0.917500     0.000099     0.007723    -0.001370   
  0.918000     0.000100     0.007813    -0.001356   
  0.918500     0.000101     0.007904    -0.001343   
  0.919000     0.000101     0.007994    -0.001329   
  0.919500     0.000102     0.008083    -0.001315   
  0.920000     0.000103     0.008172    -0.001302   
  0.920500     0.000104     0.008260    -0.001288   
  0.921000     0.000104     0.008348    -0.001275   
  0.921500     0.000105     0.008435    -0.001262   
  0.922000     0.000106     0.008522    -0.001248   
  0.922500     0.000106     0.008609    -0.001235   
  0.923000     0.000107     0.008695    -0.001222   
  0.923500     0.000108     0.008780    -0.001209   
  0.924000     0.000108     0.008865    -0.001196   
  0.924500     0.000109     0.008950    -0.001183   
  0.925000     0.000110     0.009034    -0.001170   
  0.925500     0.000110     0.009117    -0.001157   
  0.926000     0.000111     0.009200    -0.001144   
  0.926500     0.000112     0.009283    -0.001132   
  0.927000     0.000112     0.009365    -0.001119   
  0.927500     0.000113     0.009447    -0.001107   
  0.928000     0.000113     0.009528    -0.001094   
  0.928500     0.000114     0.009608    -0.001082   
  0.929000     0.000115     0.009689    -0.001069   
  0.929500     0.000115     0.009768    -0.001057   
  0.930000     0.000116     0.009847    -0.001045   
  0.930500     0.000116     0.009926    -0.001033   
  0.931000     0.000117     0.010005    -0.001020   
  0.931500     0.000117     0.010082    -0.001008   
  0.932000     0.000118     0.010160    -0.000996   
  0.932500     0.000118     0.010237    -0.000985   
  0.933000     0.000119     0.010313    -0.000973   
  0.933500     0.000119     0.010389    -0.000961   
  0.934000     0.000119     0.010464    -0.000949   
  0.934500     0.000120     0.010539    -0.000938   
  0.935000     0.000120     0.010614    -0.000926   
  0.935500     0.000121     0.010688    -0.000914   
  0.936000     0.000121     0.010761    -0.000903   
  0.936500     0.000122     0.010834    -0.000892   
  0.937000     0.000122     0.010907    -0.000880   
  0.937500     0.000122     0.010979    -0.000869   
  0.938000     0.000123     0.011051    -0.000858   
  0.938500     0.000123     0.011122    -0.000847   
  0.939000     0.000123     0.011193    -0.000836   
  0.939500     0.000124     0.011263    -0.000825   
  0.940000     0.000124     0.011333    -0.000814   
  0.940500     0.000124     0.011403    -0.000803   
  0.941000     0.000125     0.011472    -0.000792   
  0.941500     0.000125     0.011540    -0.000781   
  0.942000     0.000125     0.011608    -0.000770   
  0.942500     0.000125     0.011676    -0.000760   
  0.943000     0.000126     0.011743    -0.000749   
  0.943500     0.000126     0.011809    -0.000739   
  0.944000     0.000126     0.011876    -0.000728   
  0.944500     0.000126     0.011941    -0.000718   
  0.945000     0.000127     0.012007    -0.000707   
  0.945500     0.000127     0.012071    -0.000697   
  0.946000     0.000127     0.012136    -0.000687   
  0.946500     0.000127     0.012200    -0.000677   
  0.947000     0.000127     0.012263    -0.000667   
  0.947500     0.000127     0.012326    -0.000657   
  0.948000     0.000127     0.012389    -0.000647   
  0.948500     0.000127     0.012451    -0.000637   
  0.949000     0.000128     0.012513    -0.000627   
  0.949500     0.000128     0.012574    -0.000617   
  0.950000     0.000128     0.012635    -0.000607   
  0.950500     0.000128     0.012695    -0.000598   
  0.951000     0.000128     0.012755    -0.000588   
  0.951500     0.000128     0.012815    -0.000579   
  0.952000     0.000128     0.012874    -0.000569   
  0.952500     0.000128     0.012932    -0.000560   
  0.953000     0.000128     0.012990    -0.000550   
  0.953500     0.000128     0.013048    -0.000541   
  0.954000     0.000128     0.013105    -0.000532   
  0.954500     0.000128     0.013162    -0.000522   
  0.955000     0.000128     0.013218    -0.000513   
  0.955500     0.000127     0.013274    -0.000504   
  0.956000     0.000127     0.013330    -0.000495   
  0.956500     0.000127     0.013385    -0.000486   
  0.957000     0.000127     0.013440    -0.000477   
  0.957500     0.000127     0.013494    -0.000468   
  0.958000     0.000127     0.013548    -0.000459   
  0.958500     0.000127     0.013601    -0.000450   
  0.959000     0.000126     0.013654    -0.000442   
  0.959500     0.000126     0.013706    -0.000433   
  0.960000     0.000126     0.013758    -0.000424   
  0.960500     0.000126     0.013810    -0.000416   
  0.961000     0.000126     0.013861    -0.000407   
  0.961500     0.000125     0.013912    -0.000399   
  0.962000     0.000125     0.013962    -0.000391   
  0.962500     0.000125     0.014012    -0.000382   
  0.963000     0.000124     0.014062    -0.000374   
  0.963500     0.000124     0.014111    -0.000366   
  0.964000     0.000124     0.014160    -0.000357   
  0.964500     0.000123     0.014208    -0.000349   
  0.965000     0.000123     0.014256    -0.000341   
  0.965500     0.000123     0.014303    -0.000333   
  0.966000     0.000122     0.014350    -0.000325   
  0.966500     0.000122     0.014397    -0.000317   
  0.967000     0.000121     0.014443    -0.000309   
  0.967500     0.000121     0.014489    -0.000302   
  0.968000     0.000121     0.014534    -0.000294   
  0.968500     0.000120     0.014579    -0.000286   
  0.969000     0.000120     0.014624    -0.000278   
  0.969500     0.000119     0.014668    -0.000271   
  0.970000     0.000119     0.014711    -0.000263   
  0.970500     0.000118     0.014755    -0.000256   
  0.971000     0.000118     0.014797    -0.000248   
  0.971500     0.000117     0.014840    -0.000241   
  0.972000     0.000117     0.014882    -0.000233   
  0.972500     0.000116     0.014924    -0.000226   
  0.973000     0.000116     0.014965    -0.000219   
  0.973500     0.000115     0.015006    -0.000211   
  0.974000     0.000114     0.015046    -0.000204   
  0.974500     0.000114     0.015086    -0.000197   
  0.975000     0.000113     0.015126    -0.000190   
  0.975500     0.000113     0.015165    -0.000183   
  0.976000     0.000112     0.015204    -0.000176   
  0.976500     0.000111     0.015243    -0.000169   
  0.977000     0.000111     0.015281    -0.000162   
  0.977500     0.000110     0.015318    -0.000155   
  0.978000     0.000109     0.015356    -0.000148   
  0.978500     0.000109     0.015392    -0.000141   
  0.979000     0.000108     0.015429    -0.000135   
  0.979500     0.000107     0.015465    -0.000128   
  0.980000     0.000106     0.015501    -0.000121   
  0.980500     0.000106     0.015536    -0.000115   
  0.981000     0.000105     0.015571    -0.000108   
  0.981500     0.000104     0.015605    -0.000102   
  0.982000     0.000103     0.015640    -0.000095   
  0.982500     0.000103     0.015673    -0.000089   
  0.983000     0.000102     0.015707    -0.000082   
  0.983500     0.000101     0.015740    -0.000076   
  0.984000     0.000100     0.015772    -0.000070   
  0.984500     0.000099     0.015805    -0.000063   
  0.985000     0.000099     0.015836    -0.000057   
  0.985500     0.000098     0.015868    -0.000051   
  0.986000     0.000097     0.015899    -0.000045   
  0.986500     0.000096     0.015930    -0.000039   
  0.987000     0.000095     0.015960    -0.000033   
  0.987500     0.000094     0.015990    -0.000027   
  0.988000     0.000093     0.016020    -0.000021   
  0.988500     0.000093     0.016049    -0.000015   
  0.989000     0.000092     0.016078    -0.000009   
  0.989500     0.000091     0.016106    -0.000003   
  0.990000     0.000090     0.016134     0.000003   
  0.990500     0.000089     0.016162     0.000009   
  0.991000     0.000088     0.016189     0.000014   
  0.991500     0.000087     0.016216     0.000020   
  0.992000     0.000086     0.016243     0.000026   
  0.992500     0.000085     0.016269     0.000031   
  0.993000     0.000084     0.016295     0.000037   
  0.993500     0.000083     0.016321     0.000043   
  0.994000     0.000082     0.016346     0.000048   
  0.994500     0.000081     0.016371     0.000054   
  0.995000     0.000080     0.016395     0.000059   
  0.995500     0.000079     0.016419     0.000064   
  0.996000     0.000078     0.016443     0.000070   
  0.996500     0.000077     0.016466     0.000075   
  0.997000     0.000076     0.016489     0.000080   
  0.997500     0.000075     0.016512     0.000086   
  0.998000     0.000074     0.016534     0.000091   
  0.998500     0.000073     0.016556     0.000096   
  0.999000     0.000072     0.016578     0.000101   
  0.999500     0.000071     0.016599     0.000106   
  1.000001     0.000070     0.016620     0.000112   
  1.000501     0.000069     0.016641     0.000117   
  1.001001     0.000068     0.016661     0.000122   
  1.001501     0.000067     0.016681     0.000127   
  1.002001     0.000066     0.016700     0.000132   
  1.002501     0.000065     0.016719     0.000137   
  1.003001     0.000064     0.016738     0.000141   
  1.003501     0.000063     0.016757     0.000146   
  1.004001     0.000062     0.016775     0.000151   
  1.004501     0.000061     0.016793     0.000156   
  1.005001     0.000060     0.016810     0.000161   
  1.005501     0.000059     0.016827     0.000165   
  1.006001     0.000058     0.016844     0.000170   
  1.006501     0.000057     0.016860     0.000175   
  1.007001     0.000056     0.016877     0.000180   
  1.007501     0.000055     0.016892     0.000184   
  1.008001     0.000054     0.016908     0.000189   
  1.008501     0.000053     0.016923     0.000193   
  1.009001     0.000051     0.016938     0.000198   
  1.009501     0.000050     0.016952     0.000202   
  1.010001     0.000049     0.016966     0.000207   
  1.010501     0.000048     0.016980     0.000211   
  1.011001     0.000047     0.016994     0.000216   
  1.011501     0.000046     0.017007     0.000220   
  1.012001     0.000045     0.017020     0.000224   
  1.012501     0.000044     0.017032     0.000229   
  1.013001     0.000043     0.017044     0.000233   
  1.013501     0.000042     0.017056     0.000237   
  1.014001     0.000041     0.017068     0.000242   
  1.014501     0.000040     0.017079     0.000246   
  1.015001     0.000039     0.017090     0.000250   
  1.015501     0.000037     0.017100     0.000254   
  1.016001     0.000036     0.017111     0.000258   
  1.016501     0.000035     0.017121     0.000262   
  1.017001     0.000034     0.017130     0.000267   
  1.017501     0.000033     0.017140     0.000271   
  1.018001     0.000032     0.017149     0.000275   
  1.018501     0.000031     0.017157     0.000279   
  1.019001     0.000030     0.017166     0.000283   
  1.019501     0.000029     0.017174     0.000287   
  1.020001     0.000028     0.017181     0.000291   
  1.020501     0.000026     0.017189     0.000295   
  1.021001     0.000025     0.017196     0.000298   
  1.021501     0.000024     0.017203     0.000302   
  1.022001     0.000023     0.017210     0.000306   
  1.022501     0.000022     0.017216     0.000310   
  1.023001     0.000021     0.017222     0.000314   
  1.023501     0.000020     0.017227     0.000318   
  1.024001     0.000019     0.017233     0.000321   
  1.024501     0.000018     0.017238     0.000325   
  1.025001     0.000017     0.017243     0.000329   
  1.025501     0.000015     0.017247     0.000333   
  1.026001     0.000014     0.017251     0.000336   
  1.026501     0.000013     0.017255     0.000340   
  1.027001     0.000012     0.017259     0.000344   
  1.027501     0.000011     0.017262     0.000347   
  1.028001     0.000010     0.017265     0.000351   
  1.028501     0.000009     0.017268     0.000354   
  1.029001     0.000008     0.017270     0.000358   
  1.029501     0.000007     0.017272     0.000362   
  1.030001     0.000005     0.017274     0.000365   
  1.030501     0.000004     0.017276     0.000369   
  1.031001     0.000003     0.017277     0.000372   
  1.031501     0.000002     0.017278     0.000376   
  1.032001     0.000001     0.017279     0.000379   
  1.032501    -0.000000     0.017279     0.000382   
  1.033001    -0.000001     0.017279     0.000386   
  1.033501    -0.000002     0.017279     0.000389   
  1.034001    -0.000003     0.017279     0.000393   
  1.034501    -0.000004     0.017278     0.000396   
  1.035001    -0.000005     0.017277     0.000399   
  1.035501    -0.000007     0.017276     0.000403   
  1.036001    -0.000008     0.017274     0.000406   
  1.036501    -0.000009     0.017272     0.000409   
  1.037001    -0.000010     0.017270     0.000413   
  1.037501    -0.000011     0.017268     0.000416   
  1.038001    -0.000012     0.017265     0.000419   
  1.038501    -0.000013     0.017263     0.000422   
  1.039001    -0.000014     0.017259     0.000426   
  1.039501    -0.000015     0.017256     0.000429   
  1.040001    -0.000016     0.017252     0.000432   
  1.040501    -0.000017     0.017249     0.000435   
  1.041001    -0.000018     0.017244     0.000438   
  1.041501    -0.000019     0.017240     0.000442   
  1.042001    -0.000020     0.017235     0.000445   
  1.042501    -0.000021     0.017230     0.000448   
  1.043001    -0.000022     0.017225     0.000451   
  1.043501    -0.000023     0.017220     0.000454   
  1.044001    -0.000025     0.017214     0.000457   
  1.044501    -0.000026     0.017208     0.000460   
  1.045001    -0.000027     0.017202     0.000463   
  1.045501    -0.000028     0.017195     0.000466   
  1.046001    -0.000029     0.017188     0.000469   
  1.046501    -0.000030     0.017181     0.000472   
  1.047001    -0.000031     0.017174     0.000475   
  1.047501    -0.000032     0.017167     0.000478   
  1.048001    -0.000033     0.017159     0.000481   
  1.048501    -0.000034     0.017151     0.000484   
  1.049001    -0.000035     0.017143     0.000487   
  1.049501    -0.000036     0.017134     0.000490   
  1.050001    -0.000037     0.017125     0.000493   
  1.050501    -0.000038     0.017116     0.000496   
  1.051001    -0.000039     0.017107     0.000499   
  1.051501    -0.000039     0.017098     0.000502   
  1.052001    -0.000040     0.017088     0.000505   
  1.052501    -0.000041     0.017078     0.000508   
  1.053001    -0.000042     0.017068     0.000511   
  1.053501    -0.000043     0.017057     0.000514   
  1.054001    -0.000044     0.017047     0.000516   
  1.054501    -0.000045     0.017036     0.000519   
  1.055001    -0.000046     0.017025     0.000522   
  1.055501    -0.000047     0.017013     0.000525   
  1.056001    -0.000048     0.017002     0.000528   
  1.056501    -0.000049     0.016990     0.000531   
  1.057001    -0.000050     0.016978     0.000533   
  1.057501    -0.000051     0.016966     0.000536   
  1.058001    -0.000052     0.016953     0.000539   
  1.058501    -0.000052     0.016940     0.000542   
  1.059001    -0.000053     0.016928     0.000545   
  1.059501    -0.000054     0.016914     0.000547   
  1.060001    -0.000055     0.016901     0.000550   
  1.060501    -0.000056     0.016887     0.000553   
  1.061001    -0.000057     0.016873     0.000556   
  1.061501    -0.000058     0.016859     0.000558   
  1.062001    -0.000058     0.016845     0.000561   
  1.062501    -0.000059     0.016831     0.000564   
  1.063001    -0.000060     0.016816     0.000567   
  1.063501    -0.000061     0.016801     0.000569   
  1.064001    -0.000062     0.016786     0.000572   
  1.064501    -0.000063     0.016770     0.000575   
  1.065001    -0.000063     0.016755     0.000577   
  1.065501    -0.000064     0.016739     0.000580   
  1.066001    -0.000065     0.016723     0.000583   
  1.066501    -0.000066     0.016707     0.000585   
  1.067001    -0.000067     0.016690     0.000588   
  1.067501    -0.000067     0.016674     0.000591   
  1.068001    -0.000068     0.016657     0.000593   
  1.068501    -0.000069     0.016640     0.000596   
  1.069001    -0.000070     0.016623     0.000599   
  1.069501    -0.000070     0.016605     0.000601   
  1.070001    -0.000071     0.016588     0.000604   
  1.070501    -0.000072     0.016570     0.000607   
  1.071001    -0.000072     0.016552     0.000609   
  1.071501    -0.000073     0.016533     0.000612   
  1.072001    -0.000074     0.016515     0.000615   
  1.072501    -0.000075     0.016496     0.000617   
  1.073001    -0.000075     0.016477     0.000620   
  1.073501    -0.000076     0.016458     0.000622   
  1.074001    -0.000077     0.016439     0.000625   
  1.074501    -0.000077     0.016420     0.000628   
  1.075001    -0.000078     0.016400     0.000630   
  1.075501    -0.000079     0.016380     0.000633   
  1.076001    -0.000079     0.016360     0.000635   
  1.076501    -0.000080     0.016340     0.000638   
  1.077001    -0.000081     0.016320     0.000641   
  1.077501    -0.000081     0.016299     0.000643   
  1.078001    -0.000082     0.016278     0.000646   
  1.078501    -0.000082     0.016257     0.000648   
  1.079001    -0.000083     0.016236     0.000651   
  1.079501    -0.000083     0.016215     0.000653   
  1.080001    -0.000084     0.016193     0.000656   
  1.080501    -0.000085     0.016172     0.000659   
  1.081001    -0.000085     0.016150     0.000661   
  1.081501    -0.000086     0.016128     0.000664   
  1.082001    -0.000086     0.016105     0.000666   
  1.082501    -0.000087     0.016083     0.000669   
  1.083001    -0.000087     0.016060     0.000671   
  1.083501    -0.000088     0.016037     0.000674   
  1.084001    -0.000088     0.016015     0.000676   
  1.084501    -0.000089     0.015991     0.000679   
  1.085001    -0.000089     0.015968     0.000682   
  1.085501    -0.000089     0.015945     0.000684   
  1.086001    -0.000090     0.015921     0.000687   
  1.086501    -0.000090     0.015897     0.000689   
  1.087001    -0.000091     0.015873     0.000692   
  1.087501    -0.000091     0.015849     0.000694   
  1.088001    -0.000091     0.015825     0.000697   
  1.088501    -0.000092     0.015800     0.000699   
  1.089001    -0.000092     0.015775     0.000702   
  1.089501    -0.000093     0.015751     0.000704   
  1.090001    -0.000093     0.015726     0.000707   
  1.090501    -0.000093     0.015700     0.000709   
  1.091001    -0.000094     0.015675     0.000712   
  1.091501    -0.000094     0.015650     0.000714   
  1.092001    -0.000094     0.015624     0.000717   
  1.092501    -0.000094     0.015598     0.000719   
  1.093001    -0.000095     0.015572     0.000722   
  1.093501    -0.000095     0.015546     0.000724   
  1.094001    -0.000095     0.015520     0.000727   
  1.094501    -0.000095     0.015493     0.000729   
  1.095001    -0.000096     0.015467     0.000732   
  1.095501    -0.000096     0.015440     0.000734   
  1.096001    -0.000096     0.015413     0.000737   
  1.096501    -0.000096     0.015386     0.000739   
  1.097001    -0.000096     0.015358     0.000742   
  1.097501    -0.000096     0.015331     0.000744   
  1.098001    -0.000097     0.015304     0.000747   
  1.098501    -0.000097     0.015276     0.000749   
  1.099001    -0.000097     0.015248     0.000752   
  1.099501    -0.000097     0.015220     0.000754   
  1.100001    -0.000097     0.015192     0.000757   
  1.100501    -0.000097     0.015164     0.000759   
  1.101001    -0.000097     0.015135     0.000762   
  1.101501    -0.000097     0.015107     0.000764   
  1.102001    -0.000097     0.015078     0.000767   
  1.102501    -0.000097     0.015049     0.000769   
  1.103001    -0.000097     0.015020     0.000772   
  1.103501    -0.000097     0.014991     0.000774   
  1.104001    -0.000097     0.014962     0.000777   
  1.104501    -0.000097     0.014932     0.000779   
  1.105001    -0.000097     0.014903     0.000782   
  1.105501    -0.000097     0.014873     0.000784   
  1.106001    -0.000097     0.014843     0.000787   
  1.106501    -0.000097     0.014813     0.000789   
  1.107001    -0.000097     0.014783     0.000792   
  1.107501    -0.000097     0.014753     0.000794   
  1.108001    -0.000097     0.014722     0.000796   
  1.108501    -0.000097     0.014692     0.000799   
  1.109001    -0.000097     0.014661     0.000801   
  1.109501    -0.000097     0.014630     0.000804   
  1.110001    -0.000096     0.014600     0.000806   
  1.110501    -0.000096     0.014569     0.000809   
  1.111001    -0.000096     0.014537     0.000811   
  1.111501    -0.000096     0.014506     0.000814   
  1.112001    -0.000096     0.014475     0.000816   
  1.112501    -0.000096     0.014443     0.000819   
  1.113001    -0.000095     0.014411     0.000821   
  1.113501    -0.000095     0.014380     0.000823   
  1.114001    -0.000095     0.014348     0.000826   
  1.114501    -0.000095     0.014316     0.000828   
  1.115001    -0.000094     0.014283     0.000831   
  1.115501    -0.000094     0.014251     0.000833   
  1.116001    -0.000094     0.014219     0.000836   
  1.116501    -0.000094     0.014186     0.000838   
  1.117001    -0.000093     0.014154     0.000841   
  1.117501    -0.000093     0.014121     0.000843   
  1.118001    -0.000093     0.014088     0.000845   
  1.118501    -0.000092     0.014055     0.000848   
  1.119001    -0.000092     0.014022     0.000850   
  1.119501    -0.000092     0.013989     0.000853   
  1.120001    -0.000091     0.013955     0.000855   
  1.120501    -0.000091     0.013922     0.000858   
  1.121001    -0.000091     0.013888     0.000860   
  1.121501    -0.000090     0.013855     0.000862   
  1.122001    -0.000090     0.013821     0.000865   
  1.122501    -0.000090     0.013787     0.000867   
  1.123001    -0.000089     0.013753     0.000870   
  1.123501    -0.000089     0.013719     0.000872   
  1.124001    -0.000089     0.013685     0.000875   
  1.124501    -0.000088     0.013650     0.000877   
  1.125001    -0.000088     0.013616     0.000879   
  1.125501    -0.000087     0.013581     0.000882   
  1.126001    -0.000087     0.013547     0.000884   
  1.126501    -0.000087     0.013512     0.000887   
  1.127001    -0.000086     0.013477     0.000889   
  1.127501    -0.000086     0.013442     0.000891   
  1.128001    -0.000085     0.013407     0.000894   
  1.128501    -0.000085     0.013372     0.000896   
  1.129001    -0.000084     0.013337     0.000899   
  1.129501    -0.000084     0.013301     0.000901   
  1.130001    -0.000084     0.013266     0.000903   
  1.130501    -0.000083     0.013230     0.000906   
  1.131001    -0.000083     0.013195     0.000908   
  1.131501    -0.000082     0.013159     0.000911   
  1.132001    -0.000082     0.013123     0.000913   
  1.132501    -0.000081     0.013087     0.000915   
  1.133001    -0.000081     0.013051     0.000918   
  1.133501    -0.000080     0.013015     0.000920   
  1.134001    -0.000080     0.012979     0.000922   
  1.134501    -0.000080     0.012942     0.000925   
  1.135001    -0.000079     0.012906     0.000927   
  1.135501    -0.000079     0.012870     0.000930   
  1.136001    -0.000078     0.012833     0.000932   
  1.136501    -0.000078     0.012796     0.000934   
  1.137001    -0.000077     0.012760     0.000937   
  1.137501    -0.000077     0.012723     0.000939   
  1.138001    -0.000076     0.012686     0.000941   
  1.138501    -0.000076     0.012649     0.000944   
  1.139001    -0.000075     0.012612     0.000946   
  1.139501    -0.000075     0.012575     0.000948   
  1.140001    -0.000074     0.012537     0.000951   
  1.140501    -0.000074     0.012500     0.000953   
  1.141001    -0.000073     0.012463     0.000955   
  1.141501    -0.000073     0.012425     0.000958   
  1.142001    -0.000072     0.012388     0.000960   
  1.142501    -0.000072     0.012350     0.000962   
  1.143001    -0.000072     0.012312     0.000965   
  1.143501    -0.000071     0.012274     0.000967   
  1.144001    -0.000071     0.012236     0.000969   
  1.144501    -0.000070     0.012199     0.000971   
  1.145001    -0.000070     0.012160     0.000974   
  1.145501    -0.000069     0.012122     0.000976   
  1.146001    -0.000069     0.012084     0.000978   
  1.146501    -0.000068     0.012046     0.000981   
  1.147001    -0.000068     0.012008     0.000983   
  1.147501    -0.000067     0.011969     0.000985   
  1.148001    -0.000067     0.011931     0.000987   
  1.148501    -0.000067     0.011892     0.000990   
  1.149001    -0.000066     0.011854     0.000992   
  1.149501    -0.000066     0.011815     0.000994   
  1.150001    -0.000065     0.011776     0.000996   
  1.150501    -0.000065     0.011737     0.000999   
  1.151001    -0.000064     0.011698     0.001001   
  1.151501    -0.000064     0.011659     0.001003   
  1.152001    -0.000064     0.011620     0.001005   
  1.152501    -0.000063     0.011581     0.001008   
  1.153001    -0.000063     0.011542     0.001010   
  1.153501    -0.000062     0.011503     0.001012   
  1.154001    -0.000062     0.011464     0.001014   
  1.154501    -0.000061     0.011424     0.001016   
  1.155001    -0.000061     0.011385     0.001019   
  1.155501    -0.000061     0.011346     0.001021   
  1.156001    -0.000060     0.011306     0.001023   
  1.156501    -0.000060     0.011266     0.001025   
  1.157001    -0.000059     0.011227     0.001027   
  1.157501    -0.000059     0.011187     0.001030   
  1.158001    -0.000059     0.011147     0.001032   
  1.158501    -0.000058     0.011108     0.001034   
  1.159001    -0.000058     0.011068     0.001036   
  1.159501    -0.000058     0.011028     0.001038   
  1.160001    -0.000057     0.010988     0.001040   
  1.160501    -0.000057     0.010948     0.001043   
  1.161001    -0.000056     0.010908     0.001045   
  1.161501    -0.000056     0.010868     0.001047   
  1.162001    -0.000056     0.010828     0.001049   
  1.162501    -0.000055     0.010787     0.001051   
  1.163001    -0.000055     0.010747     0.001053   
  1.163501    -0.000055     0.010707     0.001055   
  1.164001    -0.000054     0.010666     0.001057   
  1.164501    -0.000054     0.010626     0.001059   
  1.165001    -0.000054     0.010585     0.001061   
  1.165501    -0.000053     0.010545     0.001064   
  1.166001    -0.000053     0.010504     0.001066   
  1.166501    -0.000053     0.010464     0.001068   
  1.167001    -0.000052     0.010423     0.001070   
  1.167501    -0.000052     0.010382     0.001072   
  1.168001    -0.000052     0.010342     0.001074   
  1.168501    -0.000051     0.010301     0.001076   
  1.169001    -0.000051     0.010260     0.001078   
  1.169501    -0.000051     0.010219     0.001080   
  1.170001    -0.000050     0.010178     0.001082   
  1.170501    -0.000050     0.010137     0.001084   
  1.171001    -0.000050     0.010096     0.001086   
  1.171501    -0.000050     0.010055     0.001088   
  1.172001    -0.000049     0.010014     0.001090   
  1.172501    -0.000049     0.009973     0.001092   
  1.173001    -0.000049     0.009932     0.001094   
  1.173501    -0.000048     0.009891     0.001096   
  1.174001    -0.000048     0.009850     0.001098   
  1.174501    -0.000048     0.009809     0.001100   
  1.175001    -0.000048     0.009767     0.001102   
  1.175501    -0.000047     0.009726     0.001104   
  1.176001    -0.000047     0.009685     0.001106   
  1.176501    -0.000047     0.009643     0.001108   
  1.177001    -0.000046     0.009602     0.001109   
  1.177501    -0.000046     0.009561     0.001111   
  1.178001    -0.000046     0.009519     0.001113   
  1.178501    -0.000046     0.009478     0.001115   
  1.179001    -0.000046     0.009436     0.001117   
  1.179501    -0.000045     0.009395     0.001119   
  1.180001    -0.000045     0.009353     0.001121   
  1.180501    -0.000045     0.009312     0.001123   
  1.181001    -0.000045     0.009270     0.001125   
  1.181501    -0.000044     0.009228     0.001126   
  1.182001    -0.000044     0.009187     0.001128   
  1.182501    -0.000044     0.009145     0.001130   
  1.183001    -0.000044     0.009103     0.001132   
  1.183501    -0.000044     0.009062     0.001134   
  1.184001    -0.000043     0.009020     0.001136   
  1.184501    -0.000043     0.008978     0.001137   
  1.185001    -0.000043     0.008936     0.001139   
  1.185501    -0.000043     0.008894     0.001141   
  1.186001    -0.000043     0.008853     0.001143   
  1.186501    -0.000042     0.008811     0.001145   
  1.187001    -0.000042     0.008769     0.001146   
  1.187501    -0.000042     0.008727     0.001148   
  1.188001    -0.000042     0.008685     0.001150   
  1.188501    -0.000042     0.008643     0.001152   
  1.189001    -0.000042     0.008601     0.001153   
  1.189501    -0.000041     0.008559     0.001155   
  1.190001    -0.000041     0.008518     0.001157   
  1.190501    -0.000041     0.008476     0.001158   
  1.191001    -0.000041     0.008434     0.001160   
  1.191501    -0.000041     0.008392     0.001162   
  1.192001    -0.000041     0.008350     0.001164   
  1.192501    -0.000041     0.008308     0.001165   
  1.193001    -0.000040     0.008266     0.001167   
  1.193501    -0.000040     0.008224     0.001169   
  1.194001    -0.000040     0.008182     0.001170   
  1.194501    -0.000040     0.008140     0.001172   
  1.195001    -0.000040     0.008098     0.001174   
  1.195501    -0.000040     0.008056     0.001175   
  1.196001    -0.000040     0.008013     0.001177   
  1.196501    -0.000039     0.007971     0.001179   
  1.197001    -0.000039     0.007929     0.001180   
  1.197501    -0.000039     0.007887     0.001182   
  1.198001    -0.000039     0.007845     0.001183   
  1.198501    -0.000039     0.007803     0.001185   
  1.199001    -0.000039     0.007761     0.001187   
  1.199501    -0.000039     0.007719     0.001188   
  1.200001    -0.000039     0.007677     0.001190   
  1.200501    -0.000039     0.007635     0.001191   
  1.201001    -0.000039     0.007593     0.001193   
  1.201501    -0.000038     0.007551     0.001194   
  1.202001    -0.000038     0.007509     0.001196   
  1.202501    -0.000038     0.007467     0.001198   
